ID,NAME,VEH_TYPE_ID
15457,STD,14344
19313,STD,18218
15489,STD,14352
15471,SPORT,14349
15472,SE,14349
15473,PE PLUS,14349
15474,PE,14349
15475,STD,14349
15476,LE,14349
15477,RS 225,14349
15478,CC,14349
15491,LE,14354
15492,SE,14354
15493,PE,14354
15494,STD,14354
15490,STD,14353
15458,STD,14345
15495,STD,14355
15496,LE,14355
15497,SE,14355
15498,PE,14355
27376,PE,25857
27377,SE,25857
27378,190TCE LE,25857
27379,190TCE SE,25857
27380,190TCE LE +VT,25857
19314,STD,17835
24501,STD,17835
15450,STD,14341
15451,HIGH ROOF,14341
19311,STD,18113
24088,STD,18113
24753,ROYAL,18113
15455,STD,14343
25997,C0NVERTIBLE,25888
15507,HOME OF RR COLLECTION,14359
15508,STD,14359
15509,FIRN/AS MOTIF,14359
15510,ONE THOUSAND AND ONE NIGHTS,14359
15511,SWB,14359
15512,EXTENDED,14359
15501,COUPE,14358
15502,EWB,14358
15503,STD,14358
15504,COUPE DROPHEAD,14358
15505,AVIATOR COUPE,14358
15506,WATERSPEED,14358
15500,STD,14357
15513,STD,14360
15514,TURBO,14361
15515,CABRIOLET,14361
15516,LINEAR,14361
15517,AERO,14361
15518,AERO,14362
15519,LINEAR,14362
15520,TURBO,14362
15521,AERO,14363
15522,STD,14363
16115,RED LINE,14466
21431,STD,21430
21477,STD,21476
19034,STD,17875
15523,STYLE,14364
15544,SPORT,14368
15545,REFERENCE,14368
15546,TURBO,14368
15547,STYLANCE,14368
15538,STYLE,14366
15550,STYLANCE,14370
15539,STYLANCE,14367
15540,FR,14367
15541,STYLE,14367
15542,SPORT,14367
15543,REFERENCE,14367
15524,TURBO,14365
15525,SPORT UP,14365
15526,STYLANCE,14365
15527,FR TOP,14365
15528,REFERENCE BASE,14365
15529,STYLE MID,14365
15530,REFERENCE TOP,14365
15531,FR BASE,14365
15532,R BASE,14365
15533,STYLE TOP,14365
15534,STYLE BASE,14365
15535,R TOP,14365
15536,TURBO FR,14365
15537,REFERENCE,14365
15548,TURBO,14369
15549,STYLANCE,14369
24166,R-DYN/AMIC HSE,18043
24321,R-DYN/AMIC SE,18043
24406,R-DYN/AMIC,18043
24454,SE,18043
24505,R-DYN/AMIC S,18043
24606,HSE,18043
24629,FIRST EDITION,18043
24994,STD,18043
23607,S,18043
15551,STD,14371
15552,AMBITION,14371
15553,vRS,14371
15554,ACTIVE,14371
15555,AMBIENTE,14371
15556,CLASSIC,14371
15557,MONTE CARLO,14371
15558,ELEGANCE,14371
15562,vRS,14373
15563,ELEGANCE,14373
15564,AMBITION,14373
15565,AMBITION COMFORT,14373
15566,ELEGANCE PLUS,14373
15567,AMBITION LUX,14373
15568,TOUR,14373
15569,COMBI TOUR,14373
15570,COMBI,14373
15571,AMBIENTE,14373
15572,TURBO,14373
15559,STYLE,14372
15560,AMBIENTE,14372
15561,COMFORT,14372
15573,ELEGANCE,14374
15574,COMFORT,14374
15575,AMBITION,14374
15576,STD,14374
15577,COMBI,14374
15578,AMBIENTE,14374
15579,L&K,14374
15580,COMFORT,14375
15581,CITY,14375
15582,OUTDOOR,14375
15583,ADVENTURE,14375
15584,ACTIVE,14375
24934,AMBITION,14375
24557,STD,17980
16139,SPYDER,14482
16140,LAVIOLETTE LM85,14482
16141,STD,14482
16142,ROADSTER,14482
16143,AILERON SPYDER,14482
16144,AILERON,14482
16145,GTS,14483
16146,STD,14483
15585,SPORT 4WD,14376
15586,SPORT 2WD,14376
15587,STD,14376
15588,BASE,14376
15589,STD,14377
15590,LWB,14377
15593,DLX,14379
15594,S,14379
15596,STD,14381
15597,TOP,14381
15598,W DLX,14382
15599,W S,14382
15600,BASE,14382
15601,TOP,14382
15595,STD,14380
15591,STD,14378
15592,DLX,14378
15609,PREMIUM,14385
15610,STD,14385
15604,PREMIUM,14384
15605,MID,14384
15606,TOP,14384
15607,SPORT,14384
15608,STD,14384
15618,WRX-STi  TOP,14387
15619,TOP,14387
15620,WRX-STi   STD,14387
15621,STD,14387
15622,WRX  TOP,14387
15611,SPORT,14386
15612,STD,14386
15613,MID,14386
15614,R-S,14386
15615,TOP,14386
15616,PREMIUM,14386
15617,GT,14386
15623,TOP,14388
15624,STD,14388
15625,R-S,14388
15602,STD,14383
15603,TOP,14383
15628,STD,14390
15629,STI,14390
15630,STI PREMIUM,14390
24882,SPORT,14390
15626,STD,14389
15627,PREMIUM,14389
15652,STD,14401
15653,DLX,14401
15631,GLX- DELUXE,14391
15632,STD,14391
15633,PANEL,14391
20683,STD,20268
20755,GLX,20268
20756,GL,20268
23857,XDRIVE 20i M SPORT X,18134
15654,BASE,14402
15655,GL,14402
15638,GLX,14394
15639,GL,14394
15636,GL,14393
15637,GLX,14393
15644,DLX,14397
15645,JLX,14397
15646,STD,14397
15663,STD,14405
25112,GLX,14405
15640,STD,14395
15641,JLX AW,14395
15642,JXL,14395
15647,SPORT,14398
15648,STD,14398
15656,STD,14403
15657,SPORT,14404
15658,GL SE,14404
15659,GA,14404
15660,GL,14404
15661,GLX,14404
15662,GL+,14404
15634,GL,14392
15635,GLX,14392
15643,STD,14396
15649,GL+,14399
19325,STD,18094
25181,GLX+,18094
25182,GLX,18094
24130,LUXURY,18094
23875,COMFORT,18094
15650,STD,14400
15651,TOP,14400
20693,STD,19010
20369,STD,19074
25593,STD,25591
20588,STD,19390
25064,STD,17933
19887,STD,17884
21514,STD,18562
24237,SUPERFAST,18042
24540,STD,18087
20475,STADN,20473
25175,PREMIER,18074
20608,STD,19528
24587,STD,17818
23809,S,17818
23900,GRANSPORT S,17818
25105,LUXURY,23428
19272,STD,18473
15873,VT,14429
15874,TOP,14429
15875,VTX TRD SPORT PK,14429
15876,STD,14429
15877,VT TRD AERO PK,14429
15878,MID,14429
15879,GT,14429
15880,VTX TRD AERO PK,14429
15881,VTX,14429
15882,GTX,14429
15883,VT TRD SPORT PK,14429
21429,STD,21428
15743,LIMITED,14415
15773,MID,14417
15774,GRANDE N/AVI,14417
15775,LIMITED,14417
15776,SPORT TRD,14417
15777,TOP LTH,14417
15778,TOURING,14417
15779,SPORT,14417
15780,SE,14417
15781,TOP,14417
24080,GRANDE,14417
15839,BASE,14423
15840,SE+,14423
15841,SE,14423
15842,S,14423
15843,EXCLUSIVE,14423
15844,TOP,14423
15845,LIMITED,14423
24379,XLE,14423
24554,LIMITED PREMIUM,14423
24898,XLE TOURING,14423
15677,GLS,14408
15678,SE,14408
15679,ROYAL EDITION,14409
15680,GLX TOP,14409
15681,GLI,14409
15682,SPORT,14409
15683,SE+,14409
15684,XLI,14409
15685,S+,14409
15686,GLX,14409
15687,TOURING PLUS,14409
15688,GRANDE,14409
15689,RZ,14409
15690,SE,14409
15691,LE,14409
15692,GRANDE LTH,14409
15693,LIMITED,14409
15694,S,14409
15695,EXCLUSIVE,14409
15696,TOURING,14409
15697,BASE,14409
15698,60TH,14409
21572,GL,14409
24670,GL LIMITED,14409
24935,GLX SPORT Z,14409
24012,GLX PREMIUM,14409
15712,LWB HIGH ROOF,14411
15713,SWB,14411
15714,LWB,14411
25956,DLS,14411
25966,DL,14411
25969,DLX,14411
25977,GLX,14411
26505,GL,14411
26836,GLS,14411
15812,XLI,14422
15813,GLI TOP,14422
15814,SE+,14422
15815,GLI TOP LTH,14422
15816,ROYAL Edition,14422
15817,SE,14422
15818,LIMITED TRD AERO PK,14422
15819,XLI TOP,14422
15820,SPORTS BASIC,14422
15821,SE TRD SPORT PK,14422
15822,S,14422
15823,SPORT,14422
15824,LIMITED,14422
15825,PLATINUM,14422
15826,BASE,14422
15827,XLI POWER OPT,14422
15828,XLI MID,14422
15829,EXCLUSIVE,14422
15830,STERLING,14422
15831,SE TRD AERO PK,14422
15832,SE+ TRD SPORT PK,14422
15833,S TRD AERO PK,14422
15834,S TRD SPORT PK,14422
15835,60TH,14422
15836,SPORTS TOP,14422
15837,SE+ TRD AERO PK,14422
15838,LIMITED TRD SPORT PK,14422
24472,GLI,14422
24921,XLI EXECUTIVE,14422
23661,M SPORTS,17880
15784,XLI MID,14419
15785,XLI TOP,14419
15786,STD,14419
15787,BASE,14419
15788,PS PW CL,14419
15862,EXTREME,14428
15863,VXR,14428
15864,BASE,14428
15865,STEALTH,14428
15866,EXR,14428
15867,GXR,14428
15868,STREET,14428
15869,ROADSTER,14428
15870,TRD,14428
15871,TOP,14428
15872,XTREME,14428
19989,TRD,14428
15664,EXR,14406
15665,GXR,14406
15666,EXCLUSIVE,14406
15667,TOP,14406
15668,TRD SPORT,14406
15669,60TH,14406
15670,SPORT,14406
15671,SR5,14406
15765,VXR,14406
27358,VTX,18566
27359,GTX,18566
27360,VT,18566
27361,GT,18566
15782,DX STD,14418
15783,DX H\/R W\/B,14418
25940,DL,14418
25951,GL,14418
25974,GRD,14418
25976,GLX,14418
25984,DLX,14418
25511,STD,14418
24170,GLS,14418
15884,STD,14430
25942,DLS,14430
25961,GLS,14430
25973,DL,14430
26395,TOP,14430
24756,GL,14430
26983,DLX TOP,14430
27012,DLX,14430
23817,GLX,14430
15849,GL,14425
15850,GL TOP,14425
15851,SE+,14425
15852,GLI TOP LEATHER,14425
15853,DX,14425
15854,S,14425
15855,SE,14425
24182,LIMITED,14425
24698,TAXI,14425
15744,VXR MID,14416
15745,VXR TOP 60th ANNIVERSARY,14416
15746,GXR TOP 60th ANNIV. XTREME,14416
15747,GXR MID 60th ANNIVERSARY,14416
15748,VXR BASE,14416
15749,EXR,14416
15750,VXR TOP LTH,14416
15751,SAFARI,14416
15752,VXR TOP XTREME,14416
15753,GXR TOP XTREME,14416
15754,VXR TOP 60th ANNIV. XTREME,14416
15755,GXR TOP 60th ANNIVERSARY,14416
15756,VXR+ ,14416
15757,PREMIUM,14416
15758,GXR TOP FMST,14416
15759,GXR SOD D\/AC AW,14416
15760,GXR TOP DMST,14416
15761,GXR MID,14416
15762,XTREME,14416
15763,60TH,14416
15764,VXR TOP,14416
15766,G,14416
15767,GXR,14416
15768,GXR+,14416
15769,GXR FMST,14416
15770,GXR TOP,14416
15771,GXR MID XTREME,14416
15772,GXR MID 60th ANNIV. XTREME,14416
24239,GX,14416
24313,VXR+,14416
15672,LX WINCH WIDE TYRES,14407
15673,LX AC PWR OPT,14407
15674,LX WINCH,14407
15675,LX WIDE TYRES,14407
15676,STD AC,14407
19956,VXR,14407
19959,EXR,14407
19965,GXR,14407
15790,VX N/AV,14421
15791,VX MID,14421
15792,VX-L N/AVIGATION,14421
15793,TX,14421
15794,TX-L,14421
15795,VX-L TOP P\/C,14421
15796,VX-L,14421
15797,GX TOP,14421
15798,VX TOP,14421
15799,TX-L TOP,14421
15800,GXR,14421
15801,GX MID,14421
15802,VX N/AV TOP,14421
15803,VX,14421
15804,GXL,14421
15805,VX-L TOP,14421
15806,GX,14421
15807,VX-L MID,14421
15808,EXR,14421
15809,VXR,14421
15810,VX TOP LTH,14421
15811,60TH,14421
15857,GL LTH,14427
15858,GL,14427
15859,SE,14427
15860,DLX,14427
15861,S,14427
15715,FABRIC,14412
15716,TOP,14412
15717,PW CL,14412
15718,GXR,14412
15719,VXR,14412
15720,BASE,14412
15721,EXR,14412
15722,TOP LTH,14412
15723,SPORT,14412
15724,MID,14412
15725,LEATHER,14412
15726,EX,14412
15727,GX,14412
21089,VX,14412
21551,EX,21550
15729,LIMITED 4X2,14414
15730,SR5 4X4,14414
15731,PLATINUM LUXURY 4X2,14414
15732,PLATINUM LUXURY 4X4,14414
15733,4x4,14414
15734,LIMITED MID,14414
15735,LIMITED TOP,14414
15736,PLATINUM PREMIUM,14414
15737,EXR,14414
15738,LIMITED 4X4,14414
15739,PLATINUM PREMIUM 4X2,14414
15740,GXR,14414
15741,SR5 4X2,14414
15742,VXR,14414
24177,GTS,17838
24597,STD,17838
24896,S,17838
15856,STD,14426
24702,M SPORT,17944
25113,STD,17837
15728,STD,14413
24956,PRESTIGE,18082
15789,BASE,14420
15699,TOP,14410
15700,SE+,14410
15701,FLEET,14410
15702,SE,14410
15703,SE TRD AERO PK,14410
15704,SE TRD SPORT PK,14410
15705,60TH,14410
15706,MID,14410
15707,S,14410
15708,BASE,14410
15709,SPORT,14410
15710,SE+ TRD AERO PK,14410
15711,SE+ TRD SPORT PK,14410
24592,S+,14410
15846,MID,14424
15847,TOP,14424
15848,SPORT,14424
27457,STD,25372
19870,STD,18637
16014,SE,14444
16015,SEL,14444
16016,S,14444
16017,STD,14444
16073,STD,14453
16052,S,14448
16053,SEL,14448
16054,SE,14448
16055,SPORT,14448
16056,V6,14448
16057,R-LINE,14448
20732,STD,19208
16070,LEATHER,14452
16071,STD,14452
16072,FABRIC,14452
16018,HIGHLINE,14445
16019,GTI PK1,14445
16020,R32,14445
16021,GTI SEL,14445
16022,SEL,14445
16023,GTI SE,14445
16024,S,14445
16025,SEL leather,14445
16026,R PACK 1,14445
16027,R PACK 2,14445
16028,R,14445
16029,GTI  LEATHER,14445
16030,COMFORTLINE,14445
16031,GTI,14445
16032,GTI SE P1 SR,14445
16033,SE,14445
16034,TRENDLINE,14445
16035,GTI PK2,14445
16036,GTI  FABRIC,14445
16037,GTI S,14445
16038,GTI SE P1,14445
16039,R PACK 3,14445
27421,GTI CLUBSPORT,14445
24462,R SEL,14445
16058,TRENDLINE,14449
24847,BASIC,18096
25156,FULL OPTION,18096
16095,COMFORTLINE SE,14457
16096,STD,14457
16097,COMFORTLINE PLUS,14457
16098,SPORTSLINE,14457
16099,TRENDLINE S,14457
16100,TRENDLINE,14457
16101,COMFORTLINE,14457
16102,COMFORTLINE PLUS SEL,14457
25308,S,14457
25309,SE,14457
25310,SEL,14457
24387,STD,23467
24973,HIGHLINE,23467
16040,CC,14446
16041,TRENDLINE,14446
16042,STD,14446
16043,SE,14446
16044,R36,14446
16045,SPORT,14446
16046,S,14446
16047,COMFORTLINE,14446
16048,SEL,14446
16049,HIGHLINE,14446
16050,SPORTSLINE,14446
16068,W12,14451
16069,STD,14451
16081,SPORTSLINE,14455
16082,STD,14455
16083,COMFORTLINE,14455
16084,TRENDLINE,14455
16085,SE,14455
16086,S,14455
16074,SE,14454
16075,R,14454
16076,P1,14454
16077,P2,14454
16078,STD,14454
16079,SPORT,14454
16080,SEL,14454
25927,SEL,25829
25965,SE,25829
25986,S,25829
16087,TRACK & STYLE,14456
16088,SPORT & STYLE,14456
16089,TRACK & FIELD,14456
16090,SEL,14456
16091,TREND & FUN,14456
16092,SE,14456
16093,R-LINE,14456
16094,S,14456
24168,SPORT,14456
16067,R-LINE,14450
16059,S,14450
16060,P2,14450
16061,SEL,14450
16062,P3,14450
16063,STD,14450
16064,SE,14450
16065,SPORT,14450
16066,P1,14450
25368,HIGHLINE,14450
25369,COMFORT LINE,14450
25370,HIGHLINE PLUS,14450
16051,STD,14447
15922,PREMIUM,14436
15923,PRESTIGE,14436
15924,R DESIGN,14436
15925,COMFORT,14436
15926,T5 R DESIGN,14436
16007,PREMIUM,14442
16008,STD,14442
16009,PRESTIGE,14442
16010,T5 PRESTIGE,14442
16011,PRESTIGE RTI,14442
21211,STD 1,19013
25249,STD,19376
15943,STD,14438
15944,PRESTIGE,14438
15945,PRESTIGE SPORTS,14438
15946,S DESIGN,14438
15947,T4,14438
15948,EXECUTIVE,14438
15949,SPORTS,14438
15950,SPORT,14438
15951,COMFORT,14438
15952,PREMIUM,14438
15953,R DESIGN,14438
15954,BUSINESS LINE,14438
15955,T5,14438
15956,CLASSIC,14438
15957,COMFORT SE,14438
15901,R,14434
15902,COMFORT,14434
15903,BUSINESS LINE,14434
15904,SPORT,14434
15905,PREMIUM,14434
15906,SE LUX,14434
15907,T4 CLASSIC,14434
15908,COMFORT SE,14434
15909,PRESTIGE + PD,14434
15910,T4 COMFORT,14434
15911,R DESIGN,14434
15912,POLESTAR,14434
15913,PRESTIGE,14434
15914,SE,14434
15927,PREMIUM,14437
15928,EXECUTIVE,14437
15929,SPORT,14437
15930,T6,14437
15931,TOP,14437
15932,COMFORT,14437
15933,STD,14437
15934,R DESIGN,14437
15935,PRESTIGE,14437
15936,COMFORT SE,14437
15937,EXECUTIVE SE,14437
15938,PREMIUM + RTI\/VENT STS,14437
15939,BUSINESS LINE,14437
15940,CLASSIC,14437
15941,T5  COMFORT SE,14437
15942, SE,14437
24427,INSCRIPTION II,23501
24502,MOMENTUM HIGHLINE,23501
24625,INSCRIPTION HIGHLINE,23501
24665,R DESIGN,23501
25031,MOMENTUM,23501
23601,INSCRIPTION PLUS,23501
23688,INSCRIPTION EXCLUSIVE,23501
23881,MOMENTUM III,23501
23906,MOMENTUM SE N/APPA,23501
15885,SPORT,14431
15886,SPORT SR,14431
15887,SE LUX,14431
15888,R DESIGN,14431
15889,R DESIGN PLUS,14431
15890,PRESTIGE,14431
23679,POLESTAR,14431
16012,PRESTIGE,14443
16013,SE LUX,14443
15891,PREMIUM,14432
15978,POLESTAR,14440
15979,PREMIUM,14440
15980,R-DESIGN,14440
15981,COMFORT,14440
15892,SE,14433
15893,CLASSIC PLUS,14433
15894,T5 COMFORT,14433
15895,T5,14433
15896,COMFORT,14433
15897,T5 CLASSIC,14433
15898,PREMIUM,14433
15899,CLASSIC,14433
15900,COMFORT PLUS,14433
19886,STD,18153
15958,SPORT SR,14439
15959,SPORT B&W,14439
15960,R DESIGN PLUS,14439
15961,SPORT DESIGN,14439
15962,R DESIGN SR,14439
15963,PREMIUM,14439
15964,PREMIUM W\/SR,14439
15965,SPORT PLUS SR,14439
15966,PRESTIGE,14439
15967,PRESTIGE PLUS,14439
15968,R DESIGN SR 20in A\/W,14439
15969,OCEAN RACE,14439
15970,MOMENTUM,14439
15971,COMFORT,14439
15972,R DESIGN,14439
15973,SE LUX,14439
15974,SPORT DESIGN SR CAMERA,14439
15975,SPORT PLUS,14439
15976,PRESTIGE PLUS II,14439
15977,SPORT,14439
24100,INSCRIPTION HIGHLINE,14439
24107,INSCRIPTION,14439
24155,KINETIC,14439
24400,INSCRIPTION SPORT,14439
24865,POLESTAR,14439
25110,MOMENTUM ALPINE,14439
23649,BLACK,14439
23810,SILVER,14439
24018,INSCRIPTION EXCLUSIVE,14439
24044,R DESIGN HIGHLINE,14439
15915,PREMIUM,14435
15916,COMFORT,14435
15917,SE LUX PLUS,14435
15918,SPORT,14435
15919,PRESTIGE,14435
15920,SE,14435
15921,SE LUX,14435
15982,LIMITED EDITION,14441
15983,SPORT 7ST,14441
15984,PRESTIGE,14441
15985,EXECUTIVE SE,14441
15986,EXECUTIVE,14441
15987,MOMENTUM,14441
15988,COMFORT 5ST,14441
15989,COMFORT 7ST,14441
15990,PREMIUM,14441
15991,SE-LUX,14441
15992,MOMENTUM PLUS,14441
15993,INSCRIPTION,14441
15994,R DESIGN 7ST,14441
15995,SPORT 5ST,14441
15996,R DESIGN SE RTI,14441
15997,BUSINESS LINE,14441
15998,PRESTIGE 7ST,14441
15999,R DESIGN,14441
16000,COMFORT,14441
16001,SPORT BLACK & WHITE EDITION,14441
16002,COMFORT SE,14441
16003,R DESIGN 5ST,14441
16004,R DESIGN SE,14441
16005,R DESIGN PLUS,14441
16006,COMFORT SE LUX,14441
24303,EXCELLENCE,14441
24469,MOMENTUM II,14441
24675,INSCRIPTION PREMIUM II,14441
24863,R DESIGN II,14441
23660,R DESIGN I,14441
23752,R DESIGN EXCLUSIVE,14441
23781,INSCRIPTION EXCLUSIVE,14441
23794,INSCRIPTION II,14441
23825,MOMENTUM OFF ROAD,14441
16103,STD,14458
23389,STD,20971
20068,STD,19866
23612,GT,18062
23619,EX,18062
16170,STD,14496
27608,xDrive50i,27558
27609,STD,27559
27610,STD,27560
28076,S,25854
28077,SE,25854
28078,RE-DNAMIC SE,25854
28079,R-DYNAMIC HSE,25854
28080,STD,27561
